"flag","ADDITIONALS","BODY","BOUNDARY","COLLISION","DESIGNSPACE","SETTINGZONE","NONE","Rho","PhaseField","U:0","U:1","U:2","NormalizedPressure","Pressure","Normal:0","Normal:1","Normal:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
256,0,0,0,2,0,0,0,1,7.27516318639e-07,0.00998579539286,-1.06664971257e-09,0,-4.00212890153e-07,-1.33404296718e-07,0,0,0,1,30.9759998322,30.9759998322,128,0.5
256,0,0,0,2,0,0,0,1,7.27398125266e-07,0.0099857932122,-1.11488219004e-09,0,-4.00142558313e-07,-1.33380852771e-07,0,0,0,1,31.232000351,31.232000351,128,0.5
256,0,0,0,2,0,0,0,1,7.27398125266e-07,0.0099857932122,-1.11488219004e-09,0,-4.00142558313e-07,-1.33380852771e-07,0,0,0,1,31.4880008698,31.4880008698,128,0.5
256,0,0,0,2,0,0,0,1,7.27398125266e-07,0.0099857932122,-1.11488219004e-09,0,-4.00142558313e-07,-1.33380852771e-07,0,0,0,1,31.7439994812,31.7439994812,128,0.5
256,0,0,0,2,0,0,0,1,7.27398125266e-07,0.0099857932122,-1.11488219004e-09,0,-4.00142558313e-07,-1.33380852771e-07,0,0,0,1,32,32,128,0.5
256,0,0,0,2,0,0,0,1,7.27279280372e-07,0.0099857909349,-1.16328617962e-09,0,-4.00071826833e-07,-1.33357275611e-07,0,0,0,1,32.2560005188,32.2560005188,128,0.5
256,0,0,0,2,0,0,0,1,7.27279280372e-07,0.0099857909349,-1.16328617962e-09,0,-4.00071826833e-07,-1.33357275611e-07,0,0,0,1,32.5120010376,32.5120010376,128,0.5
256,0,0,0,2,0,0,0,1,7.27279280372e-07,0.0099857909349,-1.16328617962e-09,0,-4.00071826833e-07,-1.33357275611e-07,0,0,0,1,32.7680015564,32.7680015564,128,0.5
256,0,0,0,2,0,0,0,1,7.27159750106e-07,0.00998578856064,-1.2118676131e-09,0,-4.00000675891e-07,-1.3333355863e-07,0,0,0,1,33.0239982605,33.0239982605,128,0.5
256,0,0,0,2,0,0,0,1,7.27159750106e-07,0.00998578856064,-1.2118676131e-09,0,-4.00000675891e-07,-1.3333355863e-07,0,0,0,1,33.2799987793,33.2799987793,128,0.5
256,0,0,0,2,0,0,0,1,7.27159750106e-07,0.00998578856064,-1.2118676131e-09,0,-4.00000675891e-07,-1.3333355863e-07,0,0,0,1,33.5359992981,33.5359992981,128,0.5
256,0,0,0,2,0,0,0,1,7.27159750106e-07,0.00998578856064,-1.2118676131e-09,0,-4.00000675891e-07,-1.3333355863e-07,0,0,0,1,33.7919998169,33.7919998169,128,0.5
256,0,0,0,2,0,0,0,1,7.27039500263e-07,0.00998578608903,-1.2606318011e-09,0,-3.99929085821e-07,-1.33309695274e-07,0,0,0,1,34.0480003357,34.0480003357,128,0.5
256,0,0,0,2,0,0,0,1,7.27039500263e-07,0.00998578608903,-1.2606318011e-09,0,-3.99929085821e-07,-1.33309695274e-07,0,0,0,1,34.3040008545,34.3040008545,128,0.5
