"arc_length"	"U_Magnitude"
195.072	7.4412e-08
195.328	7.4412e-08
195.584	7.4412e-08
195.84	7.4412e-08
196.096	6.28837e-08
196.352	6.28837e-08
196.608	6.28837e-08
196.864	6.28837e-08
197.12	5.26943e-08
197.376	5.26943e-08
197.632	5.26943e-08
197.888	5.26943e-08
198.144	4.4025e-08
198.4	4.4025e-08
198.656	4.4025e-08
198.912	4.4025e-08
199.168	3.66935e-08
199.424	3.66935e-08
199.68	3.66935e-08
199.936	3.66935e-08
200.192	3.06072e-08
200.448	3.06072e-08
200.704	3.06072e-08
200.96	3.06072e-08
201.216	2.59784e-08
201.472	2.59784e-08
201.728	2.59784e-08
201.984	2.59784e-08
202.24	2.33897e-08
202.496	2.33897e-08
202.752	2.33897e-08
203.008	2.34784e-08
203.264	2.34784e-08
203.52	2.34784e-08
203.776	2.34784e-08
204.032	2.64527e-08
204.288	2.64527e-08
204.544	2.64527e-08
204.8	2.64527e-08
205.056	3.17421e-08
205.312	3.17421e-08
205.568	3.17421e-08
205.824	3.17421e-08
206.08	3.80449e-08
206.336	3.80449e-08
206.592	3.80449e-08
206.848	3.80449e-08
207.104	4.3787e-08
207.36	4.3787e-08
207.616	4.3787e-08
207.872	4.3787e-08
208.128	4.7609e-08
208.384	4.7609e-08
208.64	4.7609e-08
208.896	4.7609e-08
209.152	4.89562e-08
209.408	4.89562e-08
209.664	4.89562e-08
209.92	4.89562e-08
210.176	4.83314e-08
210.432	4.83314e-08
210.688	4.83314e-08
210.944	4.83314e-08
211.2	4.71968e-08
211.456	4.71968e-08
211.712	4.71968e-08
211.968	4.71968e-08
212.224	4.73742e-08
212.48	4.73742e-08
212.736	4.73742e-08
212.992	4.73742e-08
213.248	5.01619e-08
213.504	5.01619e-08
213.76	5.01619e-08
214.016	5.54456e-08
214.272	5.54456e-08
214.528	5.54456e-08
214.784	5.54456e-08
215.04	6.15264e-08
215.296	6.15264e-08
215.552	6.15264e-08
215.808	6.15264e-08
216.064	6.56876e-08
216.32	6.56876e-08
216.576	6.56876e-08
216.832	6.56876e-08
217.088	6.53396e-08
217.344	6.53396e-08
217.6	6.53396e-08
217.856	6.53396e-08
218.112	5.91582e-08
218.368	5.91582e-08
218.624	5.91582e-08
218.88	5.91582e-08
219.136	4.77693e-08
219.392	4.77693e-08
219.648	4.77693e-08
219.904	4.77693e-08
220.16	3.34348e-08
220.416	3.34348e-08
220.672	3.34348e-08
220.928	3.34348e-08
221.184	1.89944e-08
221.44	1.89944e-08
221.696	1.89944e-08
221.952	1.89944e-08
222.208	7.41703e-09
222.464	7.41703e-09
222.72	7.41703e-09
222.976	7.41703e-09
223.232	7.24255e-09
223.488	7.24255e-09
223.744	7.24255e-09
224	7.24255e-09
224.256	1.24737e-08
224.512	1.24737e-08
224.768	1.24737e-08
225.024	1.54449e-08
225.28	1.54449e-08
225.536	1.54449e-08
225.792	1.54449e-08
226.048	1.88369e-08
226.304	1.88369e-08
226.56	1.88369e-08
226.816	1.88369e-08
227.072	2.45605e-08
227.328	2.45605e-08
227.584	2.45605e-08
227.84	2.45605e-08
228.096	2.90525e-08
228.352	2.90525e-08
228.608	2.90525e-08
228.864	2.90525e-08
229.12	2.98217e-08
229.376	2.98217e-08
229.632	2.98217e-08
229.888	2.98217e-08
230.144	2.86367e-08
230.4	2.86367e-08
230.656	2.86367e-08
230.912	2.86367e-08
231.168	2.71707e-08
231.424	2.71707e-08
231.68	2.71707e-08
231.936	2.71707e-08
232.192	2.44027e-08
232.448	2.44027e-08
232.704	2.44027e-08
232.96	2.44027e-08
233.216	1.94993e-08
233.472	1.94993e-08
233.728	1.94993e-08
233.984	1.94993e-08
234.24	1.33078e-08
234.496	1.33078e-08
234.752	1.33078e-08
235.008	7.19026e-09
235.264	7.19026e-09
235.52	7.19026e-09
235.776	7.19026e-09
236.032	2.97434e-09
236.288	2.97434e-09
236.544	2.97434e-09
236.8	2.97434e-09
237.056	6.30037e-09
237.312	6.30037e-09
237.568	6.30037e-09
237.824	6.30037e-09
238.08	1.19311e-08
238.336	1.19311e-08
238.592	1.19311e-08
238.848	1.19311e-08
239.104	1.72248e-08
239.36	1.72248e-08
239.616	1.72248e-08
239.872	1.72248e-08
240.128	2.11819e-08
240.384	2.11819e-08
240.64	2.11819e-08
240.896	2.11819e-08
241.152	2.31882e-08
241.408	2.31882e-08
241.664	2.31882e-08
241.92	2.31882e-08
242.176	2.31497e-08
242.432	2.31497e-08
242.688	2.31497e-08
242.944	2.31497e-08
243.2	2.14345e-08
243.456	2.14345e-08
243.712	2.14345e-08
243.968	2.14345e-08
244.224	1.86155e-08
244.48	1.86155e-08
244.736	1.86155e-08
244.992	1.86155e-08
245.248	1.52501e-08
245.504	1.52501e-08
245.76	1.52501e-08
246.016	1.17584e-08
246.272	1.17584e-08
246.528	1.17584e-08
246.784	1.17584e-08
247.04	8.4344e-09
247.296	8.4344e-09
247.552	8.4344e-09
247.808	8.4344e-09
248.064	5.49931e-09
248.32	5.49931e-09
248.576	5.49931e-09
248.832	5.49931e-09
249.088	3.1412e-09
249.344	3.1412e-09
249.6	3.1412e-09
249.856	3.1412e-09
250.112	1.48644e-09
250.368	1.48644e-09
250.624	1.48644e-09
250.88	1.48644e-09
251.136	5.28476e-10
251.392	5.28476e-10
251.648	5.28476e-10
251.904	5.28476e-10
252.16	1.19157e-10
252.416	1.19157e-10
252.672	1.19157e-10
252.928	1.19157e-10
253.184	6.28011e-12
253.44	6.28011e-12
253.696	6.28011e-12
253.952	6.28011e-12
254.208	1.85908e-12
254.464	1.85908e-12
254.72	1.85908e-12
254.976	1.85908e-12
255.232	0
255.488	0
255.744	0
256	0
